state,city,hospital_name,alt_name1,alt_name2,alt_name3,alt_name4,alt_name5,hospital_type,url,current_status,building_style,architecture_style,final_year_opened,final_year_closed,final_hospital_age,final_number_of_beds,final_number_of_patients,incomplete_page_flag,kirkbride_flag,hand_check_flag
Massachusetts,Lancaster,Massachusetts Industrial School for Girls,Lancaster Industrial School for Girls,Massachusetts Correctional Institution at Lancaster (Current),,,,Reform Schools,https://www.asylumprojects.org/index.php?title=Massachusetts_Industrial_School_for_Girls,Active,Single Building,,1854.0,1975.0,121.0,,,0,0,0
Massachusetts,,Adams-Nervine Asylum,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Adams-Nervine_Asylum,Closed,,,1880.0,,,,40.0,0,1,0
Massachusetts,,Creating Attlboro Sanitarium,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Attlboro_Sanitarium&action=edit&redlink=1,,,,,,,,,1,0,1
Massachusetts,Brookline,Bournewood Hospital,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Bournewood_Hospital,Active,Cottage Plan,,1895.0,,,16.0,,0,0,0
Massachusetts,,Creating The Cutter Retreat,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=The_Cutter_Retreat&action=edit&redlink=1,,,,,,,,,1,0,1
Massachusetts,Worcester,Dr. Bemis' Private Asylum,Herbert Hall,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Dr._Bemis%27_Private_Asylum,Demolished,Single Building,,1874.0,,,,,0,0,0
Massachusetts,Wellesley,Dr. Channing's Private Asylum,Channing Sanitarium,Private Hospital for Mental Diseases,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Dr._Channing%27s_Private_Asylum,Preserved,Cottage Plan,,1879.0,1951.0,72.0,,25.0,0,0,0
Massachusetts,,Creating Dr. Meade's Asylum,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Dr._Meade%27s_Asylum&action=edit&redlink=1,,,,,,,,,1,0,1
Massachusetts,Northampton,Dr. Thompson's Private Asylum,Shady Lawn Lunatic Asylum,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Dr._Thompson%27s_Private_Asylum,,Single Building,,1874.0,,,,,0,0,0
Massachusetts,Boston,Greenwood Institute,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Greenwood_Institute,Active,,,1870.0,,,,,0,0,0
Massachusetts,Belmont,McLean Hospital,Asylum For The Insane,McLean Asylum,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=McLean_Hospital,Active,Cottage Plan,,1818.0,,,,,0,0,0
Massachusetts,,Creating Middleton Sanitarium,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Middleton_Sanitarium&action=edit&redlink=1,,,,,,,,,1,0,1
Massachusetts,,Creating Shepherd Brooks Estate,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Shepherd_Brooks_Estate&action=edit&redlink=1,,,,,,,,,1,0,1
Massachusetts,,Barnstable County Hospital,Barnstable County Sanatorium,,,,,County And City Sanatoria,https://www.asylumprojects.org/index.php?title=Barnstable_County_Hospital,Demolished,Rambling Plan,,,1995.0,,,,0,0,0
Massachusetts,,Creating Bristol County Hospital,,,,,,County And City Sanatoria,https://www.asylumprojects.org/index.php?title=Bristol_County_Hospital&action=edit&redlink=1,,,,,,,,,1,0,1
Massachusetts,Middleton,Essex County Sanatorium,Essex County Tuberculosis Sanatorium,,,,,County And City Sanatoria,https://www.asylumprojects.org/index.php?title=Essex_County_Sanatorium,Demolished,Cottage Plan,,1928.0,1964.0,36.0,,350.0,0,0,0
Massachusetts,,Creating Hampshire County Sanatorium,,,,,,County And City Sanatoria,https://www.asylumprojects.org/index.php?title=Hampshire_County_Sanatorium&action=edit&redlink=1,,,,,,,,,1,0,1
Massachusetts,,Middlesex County Sanitarium,Middlesex County Hospital,,,,,County And City Sanatoria,https://www.asylumprojects.org/index.php?title=Middlesex_County_Hospital,Demolished,Single Building,,1929.0,,,,,0,0,0
Massachusetts,Braintree,Norfolk County Hospital,Massachusetts Respiratory Hospital,,,,,County And City Sanatoria,https://www.asylumprojects.org/index.php?title=Norfolk_County_Hospital,Preserved,Single Building,,1917.0,1997.0,80.0,110.0,40.0,0,0,0
Massachusetts,South Hanson,Hanson Tuberculosis Hospital,Plymouth County Hospital,Cranberry Specialty Hospital,,,,County And City Sanatoria,https://www.asylumprojects.org/index.php?title=Plymouth_County_Hospital,Closed,Single Building,Mediterranean Revival,1919.0,1992.0,73.0,,60.0,0,0,0
Massachusetts,,Creating Springfield Sanatorium,,,,,,County And City Sanatoria,https://www.asylumprojects.org/index.php?title=Springfield_Sanatorium&action=edit&redlink=1,,,,,,,,,1,0,1
Massachusetts,West Boylston,Worcester County Sanatorium,Worcester County Tuberculosis Hospital,Worcester County Hospital,,,,County And City Sanatoria,https://www.asylumprojects.org/index.php?title=Worcester_County_Hospital,Demolished,Single Building,,,1993.0,,,,0,0,0
Oregon,Dalles,Columbia Park Hospital and Training Center,Eastern Oregon Tuberculosis Hospital,Mid-Columbia Home,Columbia Park State Home,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Columbia_Park_Hospital_and_Training_Center,Preserved,Single Building,,1959.0,1977.0,18.0,,,0,0,0
Oregon,Dalles,Columbia Park Hospital and Training Center,Eastern Oregon Tuberculosis Hospital,Mid-Columbia Home,Columbia Park State Home,,,State Schools,https://www.asylumprojects.org/index.php?title=Columbia_Park_Hospital_and_Training_Center,Preserved,Single Building,,1959.0,1977.0,18.0,,,0,0,0
Oregon,Wilsonville,Dammasch State Hospital,,,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Dammasch_State_Hospital,Demolished,Single Building,,1961.0,1995.0,34.0,,,0,0,0
Oregon,Pendleton,Eastern Oregon State Hospital,Eastern Oregon Hospital and Training Center,Eastern Oregon Psychiatric Center,Eastern Oregon Correctional Institution (Current),Blue Mountain Recovery Center,,State Hospitals,https://www.asylumprojects.org/index.php?title=Eastern_Oregon_State_Hospital,Closed,Kirkbride Plan,Italian Renaissance,1913.0,2014.0,101.0,,,0,1,0
Oregon,,Oregon State Hospital,Oregon State Insane Asylum,,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Oregon_State_Hospital,Preserved (Partially),Kirkbride Plan,,1883.0,2011.0,128.0,,3545.0,0,1,0
Oregon,Dalles,Columbia Park Hospital and Training Center,Eastern Oregon Tuberculosis Hospital,Mid-Columbia Home,Columbia Park State Home,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Columbia_Park_Hospital_and_Training_Center,Preserved,Single Building,,1959.0,1977.0,18.0,,,0,0,0
Oregon,Dalles,Columbia Park Hospital and Training Center,Eastern Oregon Tuberculosis Hospital,Mid-Columbia Home,Columbia Park State Home,,,State Schools,https://www.asylumprojects.org/index.php?title=Columbia_Park_Hospital_and_Training_Center,Preserved,Single Building,,1959.0,1977.0,18.0,,,0,0,0
Oregon,Salem,Fairview Hospital and Training Center,Oregon Fairview Home,,,,,State Schools,https://www.asylumprojects.org/index.php?title=Fairview_Hospital_and_Training_Center,Demolished,Cottage Plan,,1908.0,2000.0,92.0,,2600.0,0,0,0
Oregon,,Creating Chemawa Indian School,,,,,,Reform Schools,https://www.asylumprojects.org/index.php?title=Chemawa_Indian_School&action=edit&redlink=1,,,,,,,,,1,0,1
Oregon,Troutdale,Multnomah County Poor Farm,Edgefield Manor,Edgefield Lodge,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Multnomah_County_Poor_Farm,Preserved,Single Building,,1911.0,1982.0,71.0,,,0,0,0
Oregon,Portland,Morningside Hospital,Morningside Asylum,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Morningside_Hospital,Demolished,Cottage Plan,,1904.0,1968.0,64.0,,,0,0,0
Oregon,,Creating Mountain View Sanitarium,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Mountain_View_Sanitarium&action=edit&redlink=1,,,,,,,,,1,0,1
Oregon,Portland,Portland Institute for the Insane,Hawthorne Asylum,Oregon Hospital for the Insane,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Portland_Institute_for_the_Insane,Demolished,Single Building,,1861.0,1883.0,22.0,,,0,0,0
Oregon,,Creating Waverleigh Sanatorium,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Waverleigh_Sanatorium&action=edit&redlink=1,,,,,,,,,1,0,1
Oregon,Salem,Oregon State Tuberculosis Hospital,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Oregon_State_Tuberculosis_Hospital,Closed,Cottage Plan,,1910.0,1967.0,57.0,,,0,0,0
Tennessee,Bolivar,Bolivar State Hospital,Western Hospital For the Insane,Western State Mental Hospital,Western Mental Health Institute,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Bolivar_State_Hospital,Active,Kirkbride Plan,Gothic Revival,1889.0,,,,2300.0,0,1,0
Tennessee,Knoxville,East Tennessee Hospital for the Insane,Lyons View,Eastern State Hospital,Eastern State Psychiatric Hospital,Lakeshore Mental Health Institute,,State Hospitals,https://www.asylumprojects.org/index.php?title=East_Tennessee_Hospital_for_the_Insane,Demolished,Kirkbride Plan,,1886.0,2012.0,126.0,,2560.0,0,1,0
Tennessee,Memphis,Gailor Memorial Psychiatric Hospital,,,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Gailor_Memorial_Psychiatric_Hospital,Demolished,Single Building,,1942.0,1960.0,18.0,,,0,0,0
Tennessee,Chattanooga,Moccasin Bend Psychiatric Hospital and Institute,MBMHI,,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Moccasin_Bend_Psychiatric_Hospital_and_Institute,Active,Single Building,,1961.0,,,,,0,0,0
Tennessee,,Nashville State Hospital,Tennessee Hospital for the Insane,Central State Hospital for the Insane,Middle Tennessee State Insane Asylum,Middle Tennessee Mental Health Institute,,State Hospitals,https://www.asylumprojects.org/index.php?title=Nashville_State_Hospital,Demolished,Pre-1854 Plan,,1840.0,1995.0,155.0,,,0,0,0
Tennessee,Memphis,Tennessee Psychiatric Hospital and Institute,Memphis Mental Health Institute,,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Tennessee_Psychiatric_Hospital_and_Institute,Active,Single Building,,1962.0,,,,,0,0,0
Tennessee,Arlington,Arlington Hospital and School,,,,,,State Schools,https://www.asylumprojects.org/index.php?title=Arlington_Hospital_and_School,Closed,Cottage Plan,,1968.0,2010.0,42.0,,,0,0,0
Tennessee,Donelson,Clover Bottom Developmental Center,State Home and Training School for Feeble-Minded Persons,Clover Bottom Hospital and School,,,,State Schools,https://www.asylumprojects.org/index.php?title=Clover_Bottom_Developmental_Center,Closed,Cottage Plan,,1923.0,2015.0,92.0,,1563.0,0,0,0
Tennessee,Greeneville,Greene Valley Hospital and School,Greene Valley Developmental Center,,,,,State Schools,https://www.asylumprojects.org/index.php?title=Greene_Valley_Hospital_and_School,Closed,Cottage Plan,,1960.0,2017.0,57.0,,,0,0,0
Tennessee,,Creating Nat T. Winston Developmental Center,,,,,,State Schools,https://www.asylumprojects.org/index.php?title=Nat_T._Winston_Developmental_Center&action=edit&redlink=1,,,,,,,,,1,0,1
Tennessee,,Creating Tennessee Re Education Center,,,,,,State Schools,https://www.asylumprojects.org/index.php?title=Tennessee_Re_Education_Center&action=edit&redlink=1,,,,,,,,,1,0,1
Tennessee,Pikeville,Taft Youth Development Center,State Training and Agricultural School for Negro Boys,James M. Taft Youth Center,,,,Reform Schools,https://www.asylumprojects.org/index.php?title=Taft_Youth_Development_Center,Closed,Cottage Plan,,1917.0,2012.0,95.0,,,0,0,0
Tennessee,Jordonia,Tennessee State Training School,State Training School for Boys at Jordonia,Spencer Youth Center,,,,Reform Schools,https://www.asylumprojects.org/index.php?title=Tennessee_State_Training_School,Demolished,Cottage Plan,,1911.0,1971.0,60.0,,,0,0,0
Tennessee,Nashville,Tennessee Vocational School for Colored Girls,State Vocational School,Tennessee Guidance and Reception Center for Children,,,,Reform Schools,https://www.asylumprojects.org/index.php?title=Tennessee_Vocational_School_for_Colored_Girls,Preserved,Cottage Plan,,1923.0,1979.0,56.0,,,0,0,0
Tennessee,Tullahoma,Tennessee Vocational School for Girls,Tennessee Vocational Reformatory for Girls,,,,,Reform Schools,https://www.asylumprojects.org/index.php?title=Tennessee_Vocational_School_for_Girls,Preserved,Cottage Plan,,1918.0,1983.0,65.0,,,0,0,0
Tennessee,Memphis,Kennedy General Hospital,Gen. James M. Kennedy Hospital,Kennedy Veterans Affairs Hospital,,,,Federal Government Institutions,https://www.asylumprojects.org/index.php?title=Kennedy_General_Hospital,Preserved,Cottage Plan,,1943.0,1967.0,24.0,,,0,0,0
Tennessee,Johnson City,Mountain Home VA Medical Center,Mountain Branch National Sanatorium,,,,,Federal Government Institutions,https://www.asylumprojects.org/index.php?title=Mountain_Home_VA_Medical_Center,Active,Cottage Plan,Beaux Arts,1903.0,,,,,0,0,0
Tennessee,Murfreesboro,Bristol Nelson Feeble Minded School,Bristol-Nelson Physiological School for Nervous and Backward Children,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Bristol_Nelson_Feeble_Minded_School,Demolished,Single Building,,,,,,,0,0,1
Tennessee,,Creating City View Sanitarium,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=City_View_Sanitarium&action=edit&redlink=1,,,,,,,,,1,0,1
Tennessee,,Creating Dr. H.E. Goetz Sanitarium,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Dr._H.E._Goetz_Sanitarium&action=edit&redlink=1,,,,,,,,,1,0,1
Tennessee,,Creating Douglas Sanitarium,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Douglas_Sanitarium&action=edit&redlink=1,,,,,,,,,1,0,1
Tennessee,Nashville,Hayden and Brown Sanitarium,Farrar and Brown Sanitarium,Cumberland Sanitarium,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Hayden_and_Brown_Sanitarium,Demolished,Single Building,,1907.0,1921.0,14.0,,,0,0,0
Tennessee,Memphis,Pettey & Wallace Sanitarium,Wallace Hospital,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Pettey_%26_Wallace_Sanitarium,Demolished,Single Building,,1908.0,1961.0,53.0,,,0,0,0
Tennessee,Nashville,St. Thomas Hospital,St. Thomas Sanitarium,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=St._Thomas_Hospital,Demolished,Single Building,,1899.0,1975.0,76.0,,,0,0,0
Tennessee,,Creating East Tennessee Tuberculosis Hospital,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=East_Tennessee_Tuberculosis_Hospital&action=edit&redlink=1,,,,,,,,,1,0,1
Tennessee,,Creating Laurelbrook Sanitarium and School,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Laurelbrook_Sanitarium_and_School&action=edit&redlink=1,,,,,,,,,1,0,1
Tennessee,,Creating Lawrenceburg Sanitarium and Hospital,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Lawrenceburg_Sanitarium_and_Hospital&action=edit&redlink=1,,,,,,,,,1,0,1
Tennessee,,Creating Little Creek Sanitarium,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Little_Creek_Sanitarium&action=edit&redlink=1,,,,,,,,,1,0,1
Tennessee,,Creating Lynnhurst Sanitarium,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Lynnhurst_Sanitarium&action=edit&redlink=1,,,,,,,,,1,0,1
Tennessee,,Creating Johnson City National Sanatorium,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Johnson_City_National_Sanatorium&action=edit&redlink=1,,,,,,,,,1,0,1
Tennessee,Nashville,Middle Tennessee Tuberculosis Hospital,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Middle_Tennessee_Tuberculosis_Hospital,Preserved,Single Building,,1954.0,1976.0,22.0,,,0,0,0
Tennessee,Nashville,Riverside Sanitarium,Riverside Hospital,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Riverside_Sanitarium,Demolished,Single Building,,1903.0,1999.0,96.0,,,0,0,0
Tennessee,,Creating Tennessee State Tuberculosis Sanatorium,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Tennessee_State_Tuberculosis_Sanatorium&action=edit&redlink=1,,,,,,,,,1,0,1
Tennessee,Memphis,West Tennessee Tuberculosis Hospital,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=West_Tennessee_Tuberculosis_Hospital,Demolished,Single Building,,1948.0,,,,,0,0,0
Tennessee,,Creating Bedford County Poorhouse,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Bedford_County_Poorhouse&action=edit&redlink=1,,,,,,,,,1,0,1
Tennessee,Bentonville,Benton County Poor Farm,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Benton_County_Poor_Farm,Demolished,,,1858.0,1951.0,93.0,,,0,0,0
Tennessee,Bentonville,Benton County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Benton_County_Poor_Farm,Demolished,,,1858.0,1951.0,93.0,,,0,0,0
Tennessee,,Creating Blount County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Blount_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Tennessee,,Creating Campbell County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Campbell_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Tennessee,Huntingdon,Carroll County Poorhouse,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Carroll_County_Poorhouse,Demolished,,,1852.0,,,,,0,0,0
Tennessee,,Creating Clairborne County Poorhouse,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Clairborne_County_Poorhouse&action=edit&redlink=1,,,,,,,,,1,0,1
Tennessee,Nashville,Davidson County Asylum,Davidson County Poor Farm & Insane Asylum,Davidson County Hospital,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Davidson_County_Asylum,Active,,,1874.0,,,,,0,0,0
Tennessee,,Creating Decatur County Poorhouse,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Decatur_County_Poorhouse&action=edit&redlink=1,,,,,,,,,1,0,1
Tennessee,,Creating Dickson County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Dickson_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Tennessee,Blooming Grove,Giles County Poor Farm,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Giles_County_Poor_Farm,Closed,,,1865.0,1960.0,95.0,,,0,0,0
